t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3
1.069240202903747559e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387937596420700803e-14,3.080088267770619836e-14,-5.132721504763626541e-14,-6.106226635438360972e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.069345390796661377e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384529135840949499e-14,3.078570384729140130e-14,-5.129468898246170028e-14,-6.106226635438360972e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.069442145824432373e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385728534494261588e-14,3.079220906032631433e-14,-5.130769940853152633e-14,-3.851086116668511750e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.069544458389282227e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386927933147573677e-14,3.079871427336122736e-14,-5.132070983460135238e-14,-3.851086116668511750e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.069648265838623047e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388517644582980548e-14,3.080521948639614038e-14,-5.133372026067117844e-14,-2.289834988289385365e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.069741718769073486e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390069408942350426e-14,3.081172469943105341e-14,-5.134673068674100449e-14,-2.289834988289385365e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.069841680526733398e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391594068247408167e-14,3.081822991246596644e-14,-5.135974111281083054e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.069937698841094971e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393118727552465907e-14,3.082473512550087946e-14,-5.137275153888065660e-14,-2.428612866367529932e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.070043880939483643e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394372336314402272e-14,3.083124033853579249e-14,-5.138576196495048265e-14,-3.608224830031758756e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.070140352249145508e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395625945076338636e-14,3.083774555157070552e-14,-5.139877239102030870e-14,-3.608224830031758756e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.070246119499206543e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396757581093870382e-14,3.084425076460561854e-14,-5.141178281709013476e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.070341060161590576e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397889217111402127e-14,3.085075597764053157e-14,-5.142479324315996081e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.070440309047698975e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394735544042184916e-14,3.083557714722573451e-14,-5.139226717798539568e-14,-5.134781488891348999e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.070543863773345947e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391543923896930712e-14,3.082039831681093744e-14,-5.135974111281083054e-14,-5.134781488891348999e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.070643146038055420e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388230331007271889e-14,3.080521948639614038e-14,-5.132721504763626541e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.070744197368621826e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384916738117613066e-14,3.079004065598134332e-14,-5.129468898246170028e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.070842764377593994e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381779328080983138e-14,3.077486182556654626e-14,-5.126216291728713514e-14,-4.891920202254596006e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.070943043231964111e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.378641918044353210e-14,3.075968299515174920e-14,-5.122963685211257001e-14,-4.891920202254596006e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.071044607162475586e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.380112367240786675e-14,3.076618820818666222e-14,-5.124264727818239606e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.071143515110015869e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381582816437220140e-14,3.077269342122157525e-14,-5.125565770425222212e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.071244063377380371e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383633313795933351e-14,3.077919863425648828e-14,-5.126866813032204817e-14,-3.122502256758252770e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.071344022750854492e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385645864078609568e-14,3.078570384729140130e-14,-5.128167855639187422e-14,-3.122502256758252770e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.071442785263061523e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387699071942753992e-14,3.079220906032631433e-14,-5.129468898246170028e-14,-1.387778780781445676e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.071542897224426270e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389752279806898416e-14,3.079871427336122736e-14,-5.130769940853152633e-14,-1.387778780781445676e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.071643819808959961e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391561542182233602e-14,3.080521948639614038e-14,-5.132070983460135238e-14,-1.214306433183764966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.071744461059570312e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393370804557568787e-14,3.081172469943105341e-14,-5.133372026067117844e-14,-1.214306433183764966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.071847634315490723e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394841253754002253e-14,3.081822991246596644e-14,-5.134673068674100449e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.071940834522247314e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396311702950435718e-14,3.082473512550087946e-14,-5.135974111281083054e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072047169208526611e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397481286044004456e-14,3.083124033853579249e-14,-5.137275153888065660e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072146906852722168e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.398612922061536201e-14,3.083774555157070552e-14,-5.138576196495048265e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072247769832611084e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.399459955008790502e-14,3.084425076460561854e-14,-5.140527760405522173e-14,-5.377642775528101993e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072338259220123291e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.400306987956044802e-14,3.085075597764053157e-14,-5.142479324315996081e-14,-5.377642775528101993e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072441985607147217e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.400975127544838994e-14,3.085726119067544460e-14,-5.144430888226469989e-14,-6.349087922075113966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072544457912445068e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.401605320057596193e-14,3.086376640371035762e-14,-5.146382452136943897e-14,-6.349087922075113966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.072647523880004883e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397966466516191719e-14,3.084858757329556056e-14,-5.143563526488481585e-14,-7.077671781985372945e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.072745158672332764e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394327612974787245e-14,3.083340874288076350e-14,-5.140744600840019274e-14,-7.077671781985372945e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.072841312885284424e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390577628710703006e-14,3.081822991246596644e-14,-5.137925675191556962e-14,-7.736866702856559641e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.072941927909851074e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386789697370581775e-14,3.080305108205116937e-14,-5.135106749543094651e-14,-7.736866702856559641e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.073038589954376221e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383638734806795778e-14,3.078787225163637231e-14,-5.131854143025638137e-14,-4.961309141293668290e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.073142559528350830e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.380487772243009781e-14,3.077269342122157525e-14,-5.128601536508181624e-14,-4.961309141293668290e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.073241827487945557e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381985326493755384e-14,3.077919863425648828e-14,-5.129902579115164230e-14,-2.532696274926138358e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073343982696533203e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383482880744500987e-14,3.078570384729140130e-14,-5.131203621722146835e-14,-2.532696274926138358e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073449871540069580e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385265038065524035e-14,3.079220906032631433e-14,-5.132504664329129440e-14,-1.318389841742373392e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073542385101318359e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387047195386547083e-14,3.079871427336122736e-14,-5.133805706936112045e-14,-1.318389841742373392e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073642365932464600e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388935062419387467e-14,3.080521948639614038e-14,-5.135106749543094651e-14,-1.040834085586084257e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073746345043182373e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390784982376190859e-14,3.081172469943105341e-14,-5.136407792150077256e-14,-1.040834085586084257e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073843810558319092e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392404509371341081e-14,3.081822991246596644e-14,-5.137708834757059861e-14,-2.012279232133096230e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.073941378593444824e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394024036366491304e-14,3.082473512550087946e-14,-5.139009877364042467e-14,-2.012279232133096230e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.074041745662689209e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395345407764208012e-14,3.083124033853579249e-14,-5.140310919971025072e-14,-3.330669073875469621e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.074144434928894043e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396666779161924721e-14,3.083774555157070552e-14,-5.141611962578007677e-14,-3.330669073875469621e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.074243140220642090e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393610684288231205e-14,3.082256672115590845e-14,-5.138359356060551164e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074342033863067627e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390554589414537690e-14,3.080738789074111139e-14,-5.135106749543094651e-14,-4.544975507059234587e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074442498683929443e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387346706236696203e-14,3.079220906032631433e-14,-5.131854143025638137e-14,-5.377642775528101993e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074543385505676270e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384100875982817724e-14,3.077703022991151727e-14,-5.128601536508181624e-14,-5.377642775528101993e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074643549919128418e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381017676054812071e-14,3.076185139949672021e-14,-5.125348929990725111e-14,-4.649058915617843013e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074742574691772461e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.377934476126806418e-14,3.074667256908192314e-14,-5.122096323473268598e-14,-4.649058915617843013e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.074841914176940918e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.379418477850395952e-14,3.075317778211683617e-14,-5.123397366080251203e-14,-2.602085213965210642e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.074945669174194336e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.380902479573985486e-14,3.075968299515174920e-14,-5.124698408687233808e-14,-2.602085213965210642e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075040717124938965e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.382969239965285979e-14,3.076618820818666222e-14,-5.125999451294216414e-14,-6.938893903907228378e-18,-1.701104313883140762e+01,1.011199776907405834e+01
1.075140681266784668e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385036000356586472e-14,3.077269342122157525e-14,-5.127300493901199019e-14,-6.938893903907228378e-18,-1.701104313883140762e+01,1.011199776907405834e+01
1.075243880748748779e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387127155296767889e-14,3.077919863425648828e-14,-5.128601536508181624e-14,-1.387778780781445676e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.075339798927307129e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389180363160912313e-14,3.078570384729140130e-14,-5.129902579115164230e-14,-1.387778780781445676e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.075442378520965576e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390976073009091429e-14,3.079220906032631433e-14,-5.131203621722146835e-14,-1.283695372222837250e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075545005798339844e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392771782857270546e-14,3.079871427336122736e-14,-5.132504664329129440e-14,-1.283695372222837250e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075640947818756104e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394228679526547943e-14,3.080521948639614038e-14,-5.133805706936112045e-14,-2.706168622523819067e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075746362209320068e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395685576195825339e-14,3.081172469943105341e-14,-5.135106749543094651e-14,-2.706168622523819067e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075840945243835449e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396817212213357084e-14,3.081822991246596644e-14,-5.136407792150077256e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.075940880775451660e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397948848230888830e-14,3.082473512550087946e-14,-5.137708834757059861e-14,-4.163336342344337027e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076037142276763916e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.398725408036931572e-14,3.083124033853579249e-14,-5.139660398667533769e-14,-5.863365348801607979e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076141211986541748e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.399464020766937322e-14,3.083774555157070552e-14,-5.141611962578007677e-14,-5.863365348801607979e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076237769126892090e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395906482388469261e-14,3.082256672115590845e-14,-5.138359356060551164e-14,-6.730727086790011526e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.076341388225555420e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392348944010001199e-14,3.080825525247909979e-14,-5.135171801673443781e-14,-6.730727086790011526e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.076435282230377197e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388832063213001344e-14,3.079307642206430273e-14,-5.131919195155987268e-14,-6.591949208711866959e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.076540684700012207e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385315182416001489e-14,3.077789759164950567e-14,-5.128666588638530754e-14,-6.591949208711866959e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.076641945838928223e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.386365503270596822e-14,3.078440280468441870e-14,-5.129967631245513360e-14,-4.475586568020162304e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076739189624786377e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387415824125192154e-14,3.079090801771933172e-14,-5.131268673852495965e-14,-4.475586568020162304e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076840929985046387e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.388845615740157413e-14,3.079741323075424475e-14,-5.132569716459478570e-14,-2.844946500601963635e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.076936964988708496e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.390275407355122672e-14,3.080391844378915778e-14,-5.133870759066461176e-14,-2.844946500601963635e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077039699554443359e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391718751497244000e-14,3.081042365682407080e-14,-5.135171801673443781e-14,-2.775557561562891351e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077141823768615723e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.393162095639365328e-14,3.081692886985898383e-14,-5.136472844280426386e-14,-2.775557561562891351e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077240993976593018e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394375046819833486e-14,3.082343408289389686e-14,-5.137773886887408992e-14,-3.816391647148975608e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077338871955871582e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395587998000301644e-14,3.082993929592880988e-14,-5.139074929494391597e-14,-3.816391647148975608e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077440817356109619e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396651871382053045e-14,3.083644450896372291e-14,-5.140375972101374202e-14,-4.406197628981090020e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077548832893371582e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397715744763804446e-14,3.084294972199863594e-14,-5.141677014708356808e-14,-4.406197628981090020e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.077640938758850098e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394388599346989555e-14,3.082777089158383887e-14,-5.138424408190900294e-14,-5.759281940242999553e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.077743301391601562e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391061453930174663e-14,3.081259206116904181e-14,-5.135171801673443781e-14,-5.759281940242999553e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.077845098972320557e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387747861040515840e-14,3.079741323075424475e-14,-5.131919195155987268e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.077940425872802734e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.384434268150857017e-14,3.078223440033944769e-14,-5.128666588638530754e-14,-5.689893001203927270e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.078045089244842529e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381310410641383157e-14,3.076705556992465063e-14,-5.125413982121074241e-14,-4.857225732735059864e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.078138661384582520e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.378186553131909298e-14,3.075187673950985356e-14,-5.122161375603617728e-14,-4.857225732735059864e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.078239221572875977e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.379657002328342763e-14,3.075838195254476659e-14,-5.123462418210600333e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.078340709209442139e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.381127451524776228e-14,3.076488716557967962e-14,-5.124763460817582938e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.078437180519104004e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.383245711519269783e-14,3.077139237861459264e-14,-5.126064503424565544e-14,0.000000000000000000e+00,-1.701104313883140762e+01,1.011199776907405834e+01
1.078536710739135742e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385326024437726344e-14,3.077789759164950567e-14,-5.127365546031548149e-14,0.000000000000000000e+00,-1.701104313883140762e+01,1.011199776907405834e+01
1.078641419410705566e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.387270812084622218e-14,3.078440280468441870e-14,-5.128666588638530754e-14,-6.245004513516505540e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.078746314048767090e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389215599731518092e-14,3.079090801771933172e-14,-5.129967631245513360e-14,-6.245004513516505540e-17,-1.701104313883140762e+01,1.011199776907405834e+01
1.078844156265258789e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.391024862106853277e-14,3.079741323075424475e-14,-5.131268673852495965e-14,-1.214306433183764966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.078940594196319580e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392834124482188463e-14,3.080391844378915778e-14,-5.132569716459478570e-14,-1.214306433183764966e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079040291309356689e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.394304573678621928e-14,3.081042365682407080e-14,-5.133870759066461176e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079142823219299316e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.395775022875055393e-14,3.081692886985898383e-14,-5.135171801673443781e-14,-2.671474153004282925e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079244422912597656e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396809080697063443e-14,3.082343408289389686e-14,-5.136472844280426386e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079335775375366211e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.397805191443034500e-14,3.082993929592880988e-14,-5.137773886887408992e-14,-4.718447854656915297e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079448037147521973e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.398703723993481862e-14,3.083644450896372291e-14,-5.139725450797882900e-14,-5.308253836489029709e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079540908336639404e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.399564309467892231e-14,3.084294972199863594e-14,-5.141677014708356808e-14,-5.308253836489029709e-16,-1.701104313883140762e+01,1.011199776907405834e+01
1.079645583629608154e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.396142296360984858e-14,3.082777089158383887e-14,-5.138424408190900294e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.079743707180023193e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.392720283254077485e-14,3.081259206116904181e-14,-5.135171801673443781e-14,-6.175615574477433256e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.079840455055236816e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.389108534766985148e-14,3.079741323075424475e-14,-5.131919195155987268e-14,-6.973588373426764520e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.079940505027770996e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.385496786279892811e-14,3.078223440033944769e-14,-5.128666588638530754e-14,-6.973588373426764520e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.080037355422973633e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.382248245520583119e-14,3.076705556992465063e-14,-5.125413982121074241e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.080143389701843262e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.378961757685236433e-14,3.075187673950985356e-14,-5.122161375603617728e-14,-5.585809592645318844e-16,-1.701104313883140762e+01,1.011199776907406012e+01
1.080247631072998047e+02,1.571897115786839327e+00,-7.791343312841813029e-01,-1.586073653578484066e+00,6.380581284680386656e-14,3.075838195254476659e-14,-5.123462418210600333e-14,-2.012279232133096230e-16,-1.701104313883140762e+01,1.011199776907405834e+01
